ID,Organism,Strain,Molecule product,DB xref,location
KT779556.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
EF507771.1,Human coronavirus HKU1,Caen538,N/A,taxon:290028,N/A
MH557024.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
KR055562.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
ON136169.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
PQ658396.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
ON461769.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
MH557005.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
DQ415910.1,Human coronavirus HKU1,N14,N/A,taxon:290028,China: Hong Kong
KY674942.1,Human coronavirus HKU1,N09-1627B,N/A,taxon:290028,USA
DQ415902.1,Human coronavirus HKU1,N25,N/A,taxon:290028,China: Hong Kong
ON461760.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
Q5MQD0.1,Human coronavirus HKU1 (isolate N1),N/A,N/A,taxon:443239,N/A
LC315650.2,Human coronavirus HKU1,N/A,N/A,taxon:290028,Japan: Tokyo
EF507776.1,Human coronavirus HKU1,Caen703,N/A,taxon:290028,N/A
PV685451.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
DQ437608.1,Human coronavirus HKU1,N13,N/A,taxon:290028,Hong Kong
PV685455.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
KR055573.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
MH557017.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
PV685458.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
KY674921.1,Human coronavirus HKU1,N08-87,N/A,taxon:290028,USA
PQ658383.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
MH557004.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
MT492206.1,Human coronavirus HKU1,COVhku1S/jiangxi2861/2018,N/A,taxon:290028,China: Jiangxi
ON461761.2,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
ON128616.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
PQ037250.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: Maryland
KR055557.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
LC817375.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Japan: Fukushima
KR055555.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
KR055572.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
DQ415903.1,Human coronavirus HKU1,N3,N/A,taxon:290028,China: Hong Kong
PV685465.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
PQ658410.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
KJ866109.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Thailand
FJ656121.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
PV685457.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
MH556996.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
EF507775.1,Human coronavirus HKU1,Caen677,N/A,taxon:290028,N/A
KR055570.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
PQ658393.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
FJ656117.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
MH557022.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
KJ866113.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Thailand
MH557007.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
PQ658409.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
LC817376.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Japan: Fukushima
Q14EB0.1,Human coronavirus HKU1 (isolate N2),N/A,N/A,taxon:443240,N/A
KJ768644.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Ghana
PV685466.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
FJ656125.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
FJ656129.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
DQ415897.1,Human coronavirus HKU1,N20,N/A,taxon:290028,China: Hong Kong
OR266948.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Russia: Saint Petersburg
MH557000.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
ON461762.2,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
MH557003.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
JX513248.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Thailand
PQ658384.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
DQ415908.1,Human coronavirus HKU1,N11,N/A,taxon:290028,China: Hong Kong
MT492205.1,Human coronavirus HKU1,COVhku1S/jiangxi2863/2018,N/A,taxon:290028,China: Jiangxi
ON128613.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
ON461781.2,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
PQ658413.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
LC817379.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Japan: Fukushima
PQ658715.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: North Carolina
ON461757.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
PQ658388.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
FJ656115.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
DQ415904.1,Human coronavirus HKU1,N6,N/A,taxon:290028,China: Hong Kong
ON128611.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
FJ656119.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
MH556993.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
JN234473.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,South Korea
ON461779.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
KR055559.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
PQ658392.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
PQ187620.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Tanzania
PV717797.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: Massachusetts
KJ866121.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Thailand
KR055564.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
KR607990.1,Human coronavirus HKU1,China/Beijing/2009/s42,N/A,taxon:290028,China
PQ037251.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: Maryland
ON461758.2,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
