ID,Organism,Strain,Molecule product,DB xref,location
JX292007.1,Infectious bronchitis virus,GD-KP1033,N/A,taxon:11120,China
KY873057.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
GQ844985.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Beijing
PQ197087.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP675434.1,Infectious bronchitis virus,CK/NL/D091965/2020,N/A,taxon:11120,Netherlands
PP949518.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Anhui
MG191012.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
OP674483.1,Infectious bronchitis virus,CK/NL/D092134/2020,N/A,taxon:11120,Netherlands
MW767475.1,Infectious bronchitis virus,CK/CH/HBBD/D62-2,N/A,taxon:11120,China
KJ196157.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX529749.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
OR638586.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
LC662595.1,Infectious bronchitis virus,JP/Nerima/53,N/A,taxon:11120,Japan
OQ884568.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
KX107785.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MH509472.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674752.1,Infectious bronchitis virus,CK/NL/D091004/2013,N/A,taxon:11120,Netherlands
KY873232.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP675159.1,Infectious bronchitis virus,CK/NL/D090950/2018,N/A,taxon:11120,Netherlands
MF447750.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KJ544558.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
DQ167130.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP433618.1,Infectious bronchitis virus,PHR3NBR2006ZAPH2,N/A,taxon:11120,Philippines
OP674743.1,Infectious bronchitis virus,CK/NL/D092154/2013,N/A,taxon:11120,Netherlands
OP433638.1,Infectious bronchitis virus,vaccine/Hipra/H120,N/A,taxon:11120,Philippines
OP675421.1,Infectious bronchitis virus,CK/NL/D091563/2020,N/A,taxon:11120,Netherlands
JN022541.1,Infectious bronchitis virus,Mass,N/A,taxon:11120,Sweden
MG734783.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638367.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638498.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639719.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674250.1,Infectious bronchitis virus,CK/NL/D092033/2018,N/A,taxon:11120,Netherlands
KY872894.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
AY606314.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,N/A
KX529720.1,Infectious bronchitis virus,DMV/1639,N/A,taxon:11120,USA
KX107778.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KY872892.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OL688940.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OP674999.1,Infectious bronchitis virus,CK/NL/D091896/2016,N/A,taxon:11120,Netherlands
MH412800.1,Infectious bronchitis virus,gammaCoV/ck/China/I0714/17,N/A,taxon:11120,China
JQ764828.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PP061470.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
MW042859.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MN199465.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
JQ764819.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
JX559794.1,Infectious bronchitis virus,SB-5293,N/A,taxon:11120,Brazil
OQ632769.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
KX302873.1,Infectious bronchitis virus,ck/CH/LJL/140924,N/A,taxon:11120,China
OP674478.1,Infectious bronchitis virus,CK/NL/D092080/2020,N/A,taxon:11120,Netherlands
KR815570.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
KY588135.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
OP674998.1,Infectious bronchitis virus,CK/NL/D092136/2016,N/A,taxon:11120,Netherlands
OP675137.1,Infectious bronchitis virus,CK/NL/D091351/2017,N/A,taxon:11120,Netherlands
MT127407.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Israel
KY873226.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP675109.1,Infectious bronchitis virus,CK/NL/D091583/2017,N/A,taxon:11120,Netherlands
KU143902.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iraq
MF447692.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KJ196232.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX236010.1,Infectious bronchitis virus,ck/CH/LSD/100412,N/A,taxon:11120,China
MN685750.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
PQ046072.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
PV600635.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Myanmar
HM106336.1,Infectious bronchitis virus,CK/CH/SCDY/10I,N/A,taxon:11120,China
OP675122.1,Infectious bronchitis virus,CK/NL/D090801/2017,N/A,taxon:11120,Netherlands
OP674716.1,Infectious bronchitis virus,CK/NL/D090674/2013,N/A,taxon:11120,Netherlands
ON149231.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638597.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
DQ449057.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia
MK887059.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PP208672.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KU736755.1,Infectious bronchitis virus,UFV_kidney/BR/13,N/A,taxon:11120,Brazil
MF447727.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PQ197062.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
ON149246.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MT162606.1,Infectious bronchitis virus,I0701/19,N/A,taxon:11120,China
OP673967.1,Infectious bronchitis virus,CK/NL/D092202/2015,N/A,taxon:11120,Netherlands
OP675037.1,Infectious bronchitis virus,CK/NL/D092093/2016,N/A,taxon:11120,Netherlands
AY606320.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,N/A
OP674420.1,Infectious bronchitis virus,CK/NL/D091594/2019,N/A,taxon:11120,Netherlands
MH671343.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Indonesia: Yogyakarta/Sleman
OP675376.1,Infectious bronchitis virus,CK/NL/D091267/2019,N/A,taxon:11120,Netherlands
OP674471.1,Infectious bronchitis virus,CK/NL/D091879/2019,N/A,taxon:11120,Netherlands
OP674808.1,Infectious bronchitis virus,CK/NL/D092038/2014,N/A,taxon:11120,Netherlands
OP674061.1,Infectious bronchitis virus,CK/NL/D092255/2016,N/A,taxon:11120,Netherlands
OR296595.1,Infectious bronchitis virus,IB-TTKN,N/A,taxon:11120,Viet Nam
OR471645.1,Infectious bronchitis virus,Egypt/beni/suef/05,N/A,taxon:11120,Egypt: Beni suef
OP674647.1,Infectious bronchitis virus,CK/NL/D090954/2012,N/A,taxon:11120,Netherlands
ON149265.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MH010337.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Serbia
MH286408.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
KX685180.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
KY873128.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP674229.1,Infectious bronchitis virus,CK/NL/D091559/2018,N/A,taxon:11120,Netherlands
OK423446.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KX702170.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
MF447686.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MN984291.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA: California
KF757470.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India: Karnataka
PP208669.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PQ510772.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
GQ504721.2,Infectious bronchitis virus,Arkansas Vaccine,N/A,taxon:11120,USA
OP673891.1,Infectious bronchitis virus,CK/NL/D091177/2014,N/A,taxon:11120,Netherlands
OP373742.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iraq
KY001926.1,Infectious bronchitis virus,Iran/Mass/ARH1110/15,N/A,taxon:11120,Iran
OR638733.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP675099.1,Infectious bronchitis virus,CK/NL/D091558/2017,N/A,taxon:11120,Netherlands
U04739.1,Infectious bronchitis virus,CU-T2,N/A,taxon:11120,N/A
AF169858.1,Infectious bronchitis virus,Ark/1535/95,N/A,taxon:11120,N/A
KX702176.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
MF114204.1,Infectious bronchitis virus,IBV/EG/LUXOR-25-2016,N/A,taxon:11120,Egypt
LC853411.1,Infectious bronchitis virus,JP/Kagoshima-2/2014,N/A,taxon:11120,Japan: Kagoshima
PQ510761.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
AY942737.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
MH106480.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
OQ117368.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
JQ894865.1,Infectious bronchitis virus,PL/G015/2012,N/A,taxon:11120,Poland
OM912684.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico: South
KY873017.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
FJ829878.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Zhejiang
OR639128.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
DQ167151.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
FJ821760.1,Infectious bronchitis virus CK/CH/LHLJ/04V,CK/CH/LHLJ/04V,N/A,taxon:633557,China
OR639318.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MK576140.1,Infectious bronchitis virus,gammaCoV/Ck/Poland/G029/2016,N/A,taxon:11120,Poland
MN685723.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
KT583573.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
KY872851.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
MW984623.1,Infectious bronchitis virus,Kr/D075/05,N/A,taxon:11120,South Korea
MN887182.1,Infectious bronchitis virus,gCoV/Ck/Poland/G054/2018,N/A,taxon:11120,Poland
ON470442.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
AF397528.1,Infectious bronchitis virus,SAIBwj,N/A,taxon:11120,N/A
FN182259.1,Infectious bronchitis virus,NGA/A164/2006,N/A,taxon:11120,Nigeria
OP674997.1,Infectious bronchitis virus,CK/NL/D090782/2016,N/A,taxon:11120,Netherlands
AF349621.1,Infectious bronchitis virus,Qu_mv,N/A,taxon:11120,Canada: Quebec
MG190984.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
OP675362.1,Infectious bronchitis virus,CK/NL/D092190/2019,N/A,taxon:11120,Netherlands
OP675264.1,Infectious bronchitis virus,CK/NL/D091838/2018,N/A,taxon:11120,Netherlands
OP674814.1,Infectious bronchitis virus,CK/NL/D091895/2014,N/A,taxon:11120,Netherlands
KJ469745.1,Infectious bronchitis virus,SDIB781/2012,N/A,taxon:11120,China
MW984630.1,Infectious bronchitis virus,Kr/D022/13,N/A,taxon:11120,South Korea
OR639757.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MH590026.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Kingdom
OP674417.1,Infectious bronchitis virus,CK/NL/D091901/2019,N/A,taxon:11120,Netherlands
PP208732.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX252777.1,Infectious bronchitis virus,ck/CH/LSD/07I,N/A,taxon:11120,China
KY872842.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
AM262520.1,Infectious bronchitis virus,IBV/CK(C)/GD.CH/05-05/5268-S1,N/A,taxon:11120,China:Guangdong
KJ206444.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Oman
KY873159.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
MH427472.1,Infectious bronchitis virus,gammaCoV/ck/China/I0510/17,N/A,taxon:11120,China
KT886440.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Poland
MW984652.1,Infectious bronchitis virus,Kr/R109/18,N/A,taxon:11120,South Korea
KJ206473.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Oman
KX107649.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MH427509.1,Infectious bronchitis virus,gammaCoV/ck/China/I0919/16,N/A,taxon:11120,China
ON149117.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MF375896.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
AF094819.1,Infectious bronchitis virus,Florida 18288,N/A,taxon:11120,N/A
OR639199.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
AF239280.2,Infectious bronchitis virus,Ark DPI,N/A,taxon:11120,N/A
AY604560.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Colombia
OM471987.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Israel
MW984637.1,Infectious bronchitis virus,Kr/D069/14,N/A,taxon:11120,South Korea
PQ197073.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR742764.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Africa
FJ821759.1,Infectious bronchitis virus CK/CH/LHLJ/04V,CK/CH/LHLJ/04V,N/A,taxon:633557,China
LC579995.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan:Saitama
OR639713.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MK850426.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
MW984644.1,Infectious bronchitis virus,Kr/R030/18,N/A,taxon:11120,South Korea
OR639006.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MN685755.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
AJ619625.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Kingdom
OP674680.1,Infectious bronchitis virus,CK/NL/D092001/2012,N/A,taxon:11120,Netherlands
DQ490219.1,Infectious bronchitis virus,V6-92,N/A,taxon:11120,Australia
KY872965.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP674123.1,Infectious bronchitis virus,CK/NL/D090880/2017,N/A,taxon:11120,Netherlands
MN127993.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
GQ169239.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OR509308.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia: Perak
OP674706.1,Infectious bronchitis virus,CK/NL/D091237/2013,N/A,taxon:11120,Netherlands
KU949744.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia
OP673930.1,Infectious bronchitis virus,CK/NL/D091988/2015,N/A,taxon:11120,Netherlands
KX107662.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674005.1,Infectious bronchitis virus,CK/NL/D091902/2016,N/A,taxon:11120,Netherlands
MW984674.1,Infectious bronchitis virus,Kr/D072/19,N/A,taxon:11120,South Korea
OR639354.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR509332.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia: Pahang
ON149128.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638546.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
JX291996.1,Infectious bronchitis virus,GX-YL11073,N/A,taxon:11120,China
OP673957.1,Infectious bronchitis virus,CK/NL/D090700/2015,N/A,taxon:11120,Netherlands
KX302863.1,Infectious bronchitis virus,ck/CH/LSD/090334,N/A,taxon:11120,China
JX182775.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
AF394180.1,Infectious bronchitis virus,Gray,N/A,taxon:11120,N/A
OP675384.1,Infectious bronchitis virus,CK/NL/D091165/2020,N/A,taxon:11120,Netherlands
OL688968.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
PP585474.1,Infectious bronchitis virus,Egypt/MA3,N/A,taxon:11120,Egypt
MN685749.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OP433631.1,Infectious bronchitis virus,PHR4QBB2108QL3BH2,N/A,taxon:11120,Philippines
ON149106.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP675273.1,Infectious bronchitis virus,CK/NL/D091933/2018,N/A,taxon:11120,Netherlands
OP675046.1,Infectious bronchitis virus,CK/NL/D091735/2016,N/A,taxon:11120,Netherlands
OM912705.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico: North
OM988142.1,Infectious bronchitis virus,20/P1-D3/Tr3,N/A,taxon:11120,China
LC588343.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan:Nagasaki
OR638525.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ524630.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MG191077.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
LC428328.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan:Niigata
MK850427.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
OR639167.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
AM236191.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia
OP673703.1,Infectious bronchitis virus,CK/NL/D090725/2012,N/A,taxon:11120,Netherlands
OP433615.1,Infectious bronchitis virus,PHR4CX2001CVF7,N/A,taxon:11120,Philippines
OP674344.1,Infectious bronchitis virus,CK/NL/D091899/2019,N/A,taxon:11120,Netherlands
KX236015.1,Infectious bronchitis virus,ck/CH/LDL/140709,N/A,taxon:11120,China
OP674262.1,Infectious bronchitis virus,CK/NL/D092200/2018,N/A,taxon:11120,Netherlands
MK576143.1,Infectious bronchitis virus,gammaCoV/Ck/Poland/G242/2017,N/A,taxon:11120,Poland
OR638375.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
AJ458962.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
MW560632.1,Infectious bronchitis virus,CK/CH/YNSL/190928,N/A,taxon:11120,China
MK850429.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
FN182276.1,Infectious bronchitis virus,NGA/295/2006,N/A,taxon:11120,Nigeria
AJ457137.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
EU822338.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Taiwan
MG191021.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
KU727200.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
MT162596.1,Infectious bronchitis virus,I0801/19,N/A,taxon:11120,China
KJ206463.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Oman
OR972363.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil: Minas Gerais
DQ487085.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: Fayoum Governorate
MN128009.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR509311.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia: Sabah
PQ046069.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OP675145.1,Infectious bronchitis virus,CK/NL/D090665/2017,N/A,taxon:11120,Netherlands
GQ906706.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
JX291983.1,Infectious bronchitis virus,GX-NN-4,N/A,taxon:11120,China
FN182253.1,Infectious bronchitis virus,NGA/A63/2006,N/A,taxon:11120,Nigeria
MW792512.1,Infectious bronchitis virus,I0716/20,N/A,taxon:11120,China
MG190977.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
OQ730214.1,Infectious bronchitis virus,IBV-EGY-ZU/CK/Dak-127/2021,N/A,taxon:11120,Egypt: Dakahleya
AY338732.1,Infectious bronchitis virus,LX4,N/A,taxon:11120,China
KF809779.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India: South
MH397147.1,Infectious bronchitis virus,gammaCoV/ck/China/I0928/17,N/A,taxon:11120,China
GU727861.1,Infectious bronchitis virus,CK/CH/SCYA/08I,N/A,taxon:11120,China
KC013541.1,Infectious bronchitis virus,Ck/CH/LGD/120723,N/A,taxon:11120,China
OP433640.1,Infectious bronchitis virus,vaccine/Nobilis/Ma5,N/A,taxon:11120,Philippines
GU727853.1,Infectious bronchitis virus,CK/CH/SCBY/09I,N/A,taxon:11120,China
ON149212.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MH286397.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OR639476.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639593.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MF322830.1,Infectious bronchitis virus,IBV/Chicken/Iran/IS-1494/UT-MG11/2015,N/A,taxon:11120,Iran
MF806471.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iraq: kurdistan region
OR639482.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP675314.1,Infectious bronchitis virus,CK/NL/D091910/2019,N/A,taxon:11120,Netherlands
KY873117.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
AY561716.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
MT199636.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
OP820097.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Shandong
PQ431512.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OP674435.1,Infectious bronchitis virus,CK/NL/D092106/2019,N/A,taxon:11120,Netherlands
OR268739.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico
OR638576.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX219791.1,Infectious bronchitis virus,ck/CH/LHLJ/07I,N/A,taxon:11120,China
PQ197070.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OM912678.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico: South
OR639012.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
ON149194.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KT583600.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
MH010331.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Serbia
KY805846.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
KX529752.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
KY872789.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OR638507.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
LC428310.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan:Hokkaido
KU364616.1,Infectious bronchitis virus,cK/CH/SCYA/121223,N/A,taxon:11120,China
OR639115.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX129907.1,Infectious bronchitis virus,cK/CH/GZLSY/160106,N/A,taxon:11120,China
LC662598.1,Infectious bronchitis virus,Kita-1,N/A,taxon:11120,Japan
KF360985.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
KY873233.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
GU393331.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
OR639794.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
LC849714.1,Infectious bronchitis virus,JP/Aichi-4/2023,N/A,taxon:11120,Japan: Aichi
PQ510747.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674463.1,Infectious bronchitis virus,CK/NL/D090669/2019,N/A,taxon:11120,Netherlands
PQ197078.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639799.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KC577372.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MN615424.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KC577367.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PQ058543.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PQ058568.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KM594219.1,Infectious bronchitis virus,IBV06/2010/Morocco,N/A,taxon:11120,Morocco
KX529796.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
MN127994.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KJ196123.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639566.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
ON149130.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639830.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR966711.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Indonesia
MF447695.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MH106474.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
JQ764826.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639519.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP737823.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KX302875.1,Infectious bronchitis virus,ck/CH/LJL/100512,N/A,taxon:11120,China
OR639545.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MW560648.1,Infectious bronchitis virus,CK/CH/SCDY/201025,N/A,taxon:11120,China
KY873055.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP675298.1,Infectious bronchitis virus,CK/NL/D091700/2019,N/A,taxon:11120,Netherlands
KP310025.1,Infectious bronchitis virus,Iran/variant 2/H276/12,N/A,taxon:11120,Iran
PQ510781.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639610.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639088.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ435284.1,Infectious bronchitis virus,ck/CH/LSD/111241,N/A,taxon:11120,China
KX529819.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
OP674553.1,Infectious bronchitis virus,CK/NL/D091269/2020,N/A,taxon:11120,Netherlands
PP949545.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Jiangsu
KY119259.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: Alexanderia
FJ167381.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Argentina
MK680010.1,Infectious bronchitis virus,1/96 4V,N/A,taxon:11120,Jordan
KX529754.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
OP674687.1,Infectious bronchitis virus,CK/NL/D091467/2012,N/A,taxon:11120,Netherlands
OP674510.1,Infectious bronchitis virus,CK/NL/D090545/2020,N/A,taxon:11120,Netherlands
OP674704.1,Infectious bronchitis virus,CK/NL/D091001/2012,N/A,taxon:11120,Netherlands
KX219800.1,Infectious bronchitis virus,ck/CH/LSD/130611,N/A,taxon:11120,China
OM525802.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
