ID,Organism,Strain,Molecule product,DB xref,location
PV719792.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Iraq: Wasit_Boarders
MF598678.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B88_2015,N/A,taxon:1335626,United Arab Emirates
KT368838.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
OR987490.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Oman
KT717700.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,South Korea
KT806026.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT868870.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,South Korea
MN758607.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MN541201.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
OP866292.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Ethiopia
KJ556339.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KY581700.1,Middle East respiratory syndrome-related coronavirus,Camel/UAE_3B-C_2014,N/A,taxon:1335626,United Arab Emirates
KF745068.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,France
